HC_ID,year,month_full,month,day,date,proposal,status,text,Link,article_source_id,From,from_name,from_latitude,from_longitude,from_adm1_code_full,from_adm1_nr,from_adm1_name,from_country_code,To,to_name,to_latitude,to_longitude,to_adm1_code_full,to_adm1_nr,to_adm1_name,to_country_code
152,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Bohdanivka,Bohdanivka,49.85,24.43333,UA.15,15,Lviv Oblast,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
153,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Nova Bohdanivka,,50.6476,30.90596,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
154,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Rudnya,Rudnya,51.25,26.6,UA.19,19,Rivne,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
155,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Letky,,50.18883,14.37083,,,,CZ,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
156,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Rozhny,Rozhny,50.6669,30.73503,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
157,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Pukhovka,,50.6097,30.7177,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
158,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; There is a route from Bohdanivka to Brovary, which goes through Nova Bohdanivka - Rudnya - Letky - Rozhny - Pukhovka - Zazimye - Brovary.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-4,Zazimye,,50.56923,30.67319,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
159,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; The route from Borodynka to Bila Tservka goes through Piskovka, Bila Krynytsa, Kocherov, Brusilov and Fastov.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-9,Borodynka,,50.64225,29.91404,UA.13,13,Kiev,UA,Bila Tservka,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA
161,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; The route from Borodynka to Bila Tservka goes through Piskovka, Bila Krynytsa, Kocherov, Brusilov and Fastov.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-9,Bila Krynytsa,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA,Bila Tservka,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA
162,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; The route from Borodynka to Bila Tservka goes through Piskovka, Bila Krynytsa, Kocherov, Brusilov and Fastov.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-9,Kocherov,,50.35885,29.3502,UA.27,27,Zhytomyr,UA,Bila Tservka,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA
163,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; The route from Borodynka to Bila Tservka goes through Piskovka, Bila Krynytsa, Kocherov, Brusilov and Fastov.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-9,Brusilov,,50.28774,29.51185,UA.27,27,Zhytomyr,UA,Bila Tservka,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA
164,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; The route from Borodynka to Bila Tservka goes through Piskovka, Bila Krynytsa, Kocherov, Brusilov and Fastov.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-9,Fastov,,50.06586,29.90439,UA.13,13,Kiev,UA,Bila Tservka,Bila,48.31803,25.88124,UA.03,3,Chernivtsi Oblast,UA
165,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; In the Luhansk region, there is a route from Lysychansk to Bakhmut and from Sievierodonetsk to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-41,Lysychansk,Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
166,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; In the Luhansk region, there is a route from Lysychansk to Bakhmut and from Sievierodonetsk to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-41,Sievierodonetsk,Sievierodonetsk,48.94628,38.48624,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
167,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; In the Luhansk region, there is a route from Lysychansk to Bakhmut and from Sievierodonetsk to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk. There is also a route from Rubizhne to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk - Rubizhne, and a route from Popasna to Bakhmut and back.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-34,Rubizhne,Rubizhne,50.1653,36.82525,UA.07,7,Kharkiv,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
168,2022,March,3,19,2022-03-19,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; In the Luhansk region, there is a route from Lysychansk to Bakhmut and from Sievierodonetsk to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk. There is also a route from Rubizhne to Bakhmut: Bakhmut - Lysychansk - Sievierodonetsk - Rubizhne, and a route from Popasna to Bakhmut and back.  see source: https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77051/?sphrase_id=81981,src-34,Popasna,Popasna,48.63328,38.37804,UA.14,14,Luhansk,UA,Bakhmut,Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
173,2022,March,3,20,2022-03-20,Ukraine,successful,"Status: successful; succesful evacuation of civilians; A total of 3,985 people were evacuated from Mariupol to Zaporizhzhya by bus from Berdiansk and by personal transport, she said. ""Tomorrow morning, we plan to send some 50 buses from Zaporizhzhya in the direction of Mariupol,"" Vereshchuk said in a video address on Sunday evening.  see source: https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981,src-171,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
176,2022,March,3,20,2022-03-20,Ukraine,successful,"Status: successful; succesful evacuation of civilians; In the Kyiv region, 2,000 people were evacuated from the village of Bobrik to Brovary and 1,130 people were evacuated from Tarasivka to Brovary.  see source: https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981,src-33,Bobrik,Bobrik,51.2,29.6,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
177,2022,March,3,20,2022-03-20,Ukraine,successful,"Status: successful; succesful evacuation of civilians; In the Kyiv region, 2,000 people were evacuated from the village of Bobrik to Brovary and 1,130 people were evacuated from Tarasivka to Brovary.  see source: https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77087/?sphrase_id=81981,src-33,Tarasivka,Tarasivka,51.5676,33.05113,UA.02,2,Chernihiv,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
178,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; KYIV. March 21 (Interfax-Ukraine) - Eight humanitarian corridors will be functioning in Ukraine on Monday, Deputy Prime Minister and Minister for Reintegration of Temporarily Occupied Territories Iryna Vereshchuk said.
 
 ""The Donetsk region. Several routes will be functioning to evacuate people from Mariupol to Zaporizhzhya, namely from Berdyansk to Zaporizhzhya, from Mangush community to Zaporizhzhya, and from Mykilske to Zaporizhzhya. Buses departed Zaporizhzhya along said routes at 8:00 a.m.,"" Vereshchuk said in a video address on Monday.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-170,Berdyansk (Donetsk),Berdyansk,46.75578,36.78815,UA.26,26,Zaporizhzhya Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
179,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; ""The Donetsk region. Several routes will be functioning to evacuate people from Mariupol to Zaporizhzhya, namely from Berdyansk to Zaporizhzhya, from Mangush community to Zaporizhzhya, and from Mykilske to Zaporizhzhya. Buses departed Zaporizhzhya along said routes at 8:00 a.m.,"" Vereshchuk said in a video address on Monday.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-38,Mangush (Donetsk),,47.05625,37.31193,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
180,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; ""The Donetsk region. Several routes will be functioning to evacuate people from Mariupol to Zaporizhzhya, namely from Berdyansk to Zaporizhzhya, from Mangush community to Zaporizhzhya, and from Mykilske to Zaporizhzhya. Buses departed Zaporizhzhya along said routes at 8:00 a.m.,"" Vereshchuk said in a video address on Monday.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-38,Mykilske (Donetsk),Mykilske,49.53583,39.95945,UA.14,14,Luhansk,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
181,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; ""The Kyiv region. From the village of Velyka Dymerka to Brovary. From the village of Vorzel to the village of Bilohorodka,"" she said.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-36,Velyka Dymerka (Kyiv regioin),,50.59278,30.91028,UA.13,13,Kiev,UA,Brovary,Brovary,50.51809,30.80671,UA.13,13,Kiev,UA
182,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; ""The Kyiv region. From the village of Velyka Dymerka to Brovary. From the village of Vorzel to the village of Bilohorodka,"" she said.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-36,Vorzel (Kyiv region),Vorzel,50.5444,30.15305,UA.13,13,Kiev,UA,Bilohorodka,Bilohorodka,50.31667,25.55,UA.19,19,Rivne,UA
183,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; Humanitarian corridors will also link Bucha with Bilohorodka and Kozarovychi with Vyshhorod in the Kyiv region, she said.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-40,Bucha (Kyiv region),Bucha,50.58333,30.36667,UA.13,13,Kiev,UA,Bilohorodka,Bilohorodka,50.31667,25.55,UA.19,19,Rivne,UA
184,2022,March,3,21,2022-03-21,Ukraine,proposed route/outcome unknown,"Status: proposed route/outcome unknown; Humanitarian corridors will also link Bucha with Bilohorodka and Kozarovychi with Vyshhorod in the Kyiv region, she said.  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981,src-40,Kozarovychi (Kyiv region),Kozarovychi,50.75602,30.35269,UA.13,13,Kiev,UA,Vyshhorod,Vyshhorod,50.58476,30.4898,UA.13,13,Kiev,UA
185,2022,March,3,21,2022-03-21,Ukraine,successful,"Status: successful; succesful evacuation of civilians; In the Luhansk region, humanitarian corridors will link Lysychansk with Bakhmut, Severodonetsk with Bakhmut, and Hirske with Bakhmut, she said.;;; in the Luhansk region 300 people were evacuated to Bakhmut from Lysychansk, Sievierodonetsk and Hirne  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81981",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81981,src-146,Lysychansk (Luhansk),Lysychansk,48.90421,38.44094,UA.14,14,Luhansk,UA,Bakhmut (Luhansk),Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
186,2022,March,3,21,2022-03-21,Ukraine,successful,"Status: successful; succesful evacuation of civilians; In the Luhansk region, humanitarian corridors will link Lysychansk with Bakhmut, Severodonetsk with Bakhmut, and Hirske with Bakhmut, she said.;;; in the Luhansk region 300 people were evacuated to Bakhmut from Lysychansk, Sievierodonetsk and Hirne  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81982",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81982,src-147,Severodonetsk (Luhansk),,48.94991,38.47716,UA.14,14,Luhansk,UA,Bakhmut (Luhansk),Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
187,2022,March,3,21,2022-03-21,Ukraine,successful,"Status: successful; succesful evacuation of civilians; In the Luhansk region, humanitarian corridors will link Lysychansk with Bakhmut, Severodonetsk with Bakhmut, and Hirske with Bakhmut, she said.;;; in the Luhansk region 300 people were evacuated to Bakhmut from Lysychansk, Sievierodonetsk and Hirne  see source: https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81983",https://interfax.com/newsroom/top-stories/77095/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81983,src-148,Hirske (Luhansk),Hirske,49.47095,23.79988,UA.15,15,Lviv Oblast,UA,Bakhmut (Luhansk),Bakhmut,49.15,34.28333,UA.18,18,Poltava Oblast,UA
188,2022,March,3,22,2022-03-22,Ukraine,successful,"Status: successful; succesful evacuation of nearly 6000 civilians (usinig own vehicles); KYIV. March 22 (Interfax-Ukraine) - As many as 8,057 civilians were evacuated through humanitarian corridors on March 22, Kyrylo Tymoshenko, deputy head of the Office of Ukrainian President Volodymyr Zelensky, said.
 ""A total of 8,057 people were evacuated via these humanitarian corridors. Of them, 3,007 people from Mariupol reached Zaporizhzhya,"" Tymoshenko said on Telegram on Monday evening.;;; KYIV. March 23 (Interfax-Ukraine) - More than 7,000 people left Mariupol along humanitarian corridors on March 22, Kyrylo Tymoshenko, deputy head of the Office of Ukrainian President Volodymyr Zelensky, said.
 
 ""As a matter of fact, more than 7,000 people were evacuated from Mariupol via humanitarian corridors during the day. They are 1,100 Mariupol residents, who were already in Berdyansk, and nearly 6,000 people who headed from Mariupol to Zaporizhzhya on their own vehicles,"" Tymoshenko said in televised remarks on Tuesday.  see source: https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77242/?sphrase_id=83678",https://interfax.com/newsroom/top-stories/77180/?sphrase_id=81981 ;;; https://interfax.com/newsroom/top-stories/77242/?sphrase_id=83678,src-149,Mariupol,Mariupol,47.09514,37.54131,UA.05,5,Donetsk Oblast,UA,Zaporizhzhya,Zaporizhzhya,47.85167,35.11714,UA.26,26,Zaporizhzhya Oblast,UA
